time,station,erdmin,nied,neuschnee,t,tmin,substation
2020-06-07T00:00+00:00,66,5.3,17.5,-1.0,5.8,0.4,17301
2020-06-08T00:00+00:00,66,0.2,1.5,-1.0,4.1,0.2,17301
2020-06-09T00:00+00:00,66,3.3,4.4,-1.0,6.8,3.0,17301
2020-06-10T00:00+00:00,66,3.5,28.0,-1.0,5.5,2.5,17301
2020-06-11T00:00+00:00,66,0.2,0.5,-1.0,5.9,0.2,17301
2020-06-12T00:00+00:00,66,1.0,-1.0,-1.0,9.1,2.3,17301
2020-06-13T00:00+00:00,66,3.5,-1.0,-1.0,11.1,4.7,17301
2020-06-14T00:00+00:00,66,6.5,0.0,-1.0,10.7,7.4,17301
2020-06-15T00:00+00:00,66,6.0,1.7,-1.0,7.6,5.8,17301
2020-06-16T00:00+00:00,66,5.3,1.0,-1.0,8.5,5.2,17301
2020-06-17T00:00+00:00,66,6.7,0.5,-1.0,10.2,6.8,17301
2020-06-18T00:00+00:00,66,5.1,7.4,-1.0,9.3,5.3,17301
2020-06-19T00:00+00:00,66,4.1,0.6,-1.0,6.7,4.1,17301
2020-06-20T00:00+00:00,66,4.2,0.0,-1.0,7.9,4.2,17301
2020-06-21T00:00+00:00,66,4.8,0.5,-1.0,7.4,5.0,17301
2020-06-22T00:00+00:00,66,6.4,0.2,-1.0,10.0,6.4,17301
2020-06-23T00:00+00:00,66,3.2,-1.0,-1.0,11.8,4.4,17301
2020-06-24T00:00+00:00,66,4.8,-1.0,-1.0,12.9,6.1,17301
2020-06-25T00:00+00:00,66,5.2,-1.0,-1.0,11.8,6.2,17301
2020-06-26T00:00+00:00,66,5.7,0.6,-1.0,12.7,7.0,17301
2020-06-27T00:00+00:00,66,6.8,1.9,-1.0,14.3,7.9,17301
2020-06-28T00:00+00:00,66,6.7,0.0,-1.0,13.9,7.9,17301
2020-06-29T00:00+00:00,66,10.2,3.0,-1.0,12.7,8.6,17301
2020-06-30T00:00+00:00,66,4.8,-1.0,-1.0,13.4,6.0,17301
2020-07-01T00:00+00:00,66,8.5,5.5,-1.0,15.2,9.9,17301
2020-07-02T00:00+00:00,66,6.8,6.1,-1.0,13.9,7.4,17301
2020-07-03T00:00+00:00,66,8.2,0.9,-1.0,10.0,7.9,17301
2020-07-04T00:00+00:00,66,7.3,-1.0,-1.0,12.8,7.3,17301
2020-07-05T00:00+00:00,66,5.2,-1.0,-1.0,14.2,6.5,17301
2020-07-06T00:00+00:00,66,7.5,0.2,-1.0,15.6,9.0,17301
2020-07-07T00:00+00:00,66,2.0,-1.0,-1.0,9.6,2.6,17301
2020-07-08T00:00+00:00,66,3.5,-1.0,-1.0,13.2,4.9,17301
2020-07-09T00:00+00:00,66,6.0,-1.0,-1.0,15.1,7.6,17301
2020-07-10T00:00+00:00,66,8.3,6.2,-1.0,16.3,10.0,17301
2020-07-11T00:00+00:00,66,8.1,3.5,-1.0,9.3,7.4,17301
2020-07-12T00:00+00:00,66,3.6,-1.0,-1.0,9.9,3.8,17301
2020-07-13T00:00+00:00,66,2.2,-1.0,-1.0,11.0,3.9,17301
2020-07-14T00:00+00:00,66,4.0,0.0,-1.0,11.4,5.2,17301
2020-07-15T00:00+00:00,66,5.0,6.1,-1.0,10.3,6.1,17301
2020-07-16T00:00+00:00,66,5.8,5.5,-1.0,8.8,5.9,17301
2020-07-17T00:00+00:00,66,5.9,1.3,-1.0,9.0,6.1,17301
2020-07-18T00:00+00:00,66,4.9,0.0,-1.0,8.8,5.1,17301
2020-07-19T00:00+00:00,66,5.1,0.2,-1.0,10.9,5.7,17301
2020-07-20T00:00+00:00,66,5.4,-1.0,-1.0,13.9,6.7,17301
2020-07-21T00:00+00:00,66,7.4,1.6,-1.0,13.5,8.9,17301
2020-07-22T00:00+00:00,66,7.4,5.2,-1.0,13.8,8.6,17301
2020-07-23T00:00+00:00,66,8.3,2.0,-1.0,14.2,8.6,17301
2020-07-24T00:00+00:00,66,6.7,7.7,-1.0,10.4,6.7,17301
2020-07-25T00:00+00:00,66,7.0,-1.0,-1.0,11.8,7.2,17301
2020-07-26T00:00+00:00,66,6.2,0.0,-1.0,12.6,7.6,17301
2020-07-27T00:00+00:00,66,5.4,-1.0,-1.0,14.2,6.9,17301
2020-07-28T00:00+00:00,66,9.6,4.0,-1.0,17.7,11.3,17301
2020-07-29T00:00+00:00,66,9.6,-1.0,-1.0,15.6,10.4,17301
2020-07-30T00:00+00:00,66,9.6,0.2,-1.0,17.6,11.1,17301
2020-07-31T00:00+00:00,66,10.0,0.8,-1.0,18.2,11.5,17301
2020-08-01T00:00+00:00,66,10.5,0.7,-1.0,18.5,11.9,17301
2020-08-02T00:00+00:00,66,8.3,15.4,-1.0,13.0,9.4,17301
2020-08-03T00:00+00:00,66,7.1,25.4,-1.0,10.2,7.0,17301
2020-08-04T00:00+00:00,66,2.4,1.0,-1.0,5.0,2.6,17301
2020-08-05T00:00+00:00,66,3.0,-1.0,-1.0,9.3,3.3,17301
2020-08-06T00:00+00:00,66,4.3,-1.0,-1.0,13.3,6.0,17301
2020-08-07T00:00+00:00,66,7.8,-1.0,-1.0,15.8,9.3,17301
2020-08-08T00:00+00:00,66,7.9,-1.0,-1.0,16.4,9.5,17301
2020-08-09T00:00+00:00,66,8.4,-1.0,-1.0,17.1,10.3,17301
2020-08-10T00:00+00:00,66,9.3,4.5,-1.0,17.2,10.8,17301
2020-08-11T00:00+00:00,66,7.2,0.0,-1.0,15.5,8.7,17301
2020-08-12T00:00+00:00,66,8.4,1.7,-1.0,16.2,10.0,17301
2020-08-13T00:00+00:00,66,9.1,2.0,-1.0,15.0,10.2,17301
2020-08-14T00:00+00:00,66,6.6,10.5,-1.0,12.6,8.3,17301
2020-08-15T00:00+00:00,66,8.9,0.1,-1.0,13.9,9.4,17301
2020-08-16T00:00+00:00,66,6.9,14.0,-1.0,14.4,8.9,17301
2020-08-17T00:00+00:00,66,8.2,3.8,-1.0,12.4,8.9,17301
2020-08-18T00:00+00:00,66,6.2,1.8,-1.0,11.1,7.2,17301
2020-08-19T00:00+00:00,66,4.6,-1.0,-1.0,12.3,6.0,17301
2020-08-20T00:00+00:00,66,7.0,-1.0,-1.0,16.1,8.7,17301
2020-08-21T00:00+00:00,66,9.4,-1.0,-1.0,17.8,10.9,17301
2020-08-22T00:00+00:00,66,11.5,8.4,-1.0,16.7,11.8,17301
2020-08-23T00:00+00:00,66,5.6,0.0,-1.0,10.0,6.6,17301
2020-08-24T00:00+00:00,66,5.3,0.8,-1.0,10.4,6.4,17301
2020-08-25T00:00+00:00,66,1.1,-1.0,-1.0,10.8,3.1,17301
2020-08-26T00:00+00:00,66,7.8,-1.0,-1.0,15.3,9.0,17301
2020-08-27T00:00+00:00,66,4.0,-1.0,-1.0,12.6,5.8,17301
2020-08-28T00:00+00:00,66,5.8,21.0,-1.0,12.3,7.7,17301
2020-08-29T00:00+00:00,66,7.0,19.0,-1.0,10.6,6.9,17301
2020-08-30T00:00+00:00,66,6.3,10.3,-1.0,10.0,6.1,17301
2020-08-31T00:00+00:00,66,1.0,0.2,-1.0,5.1,2.5,17301
2020-09-01T00:00+00:00,66,3.5,0.5,-1.0,7.4,3.5,17301
2020-09-02T00:00+00:00,66,0.3,1.9,-1.0,6.8,1.6,17301
2020-09-03T00:00+00:00,66,-0.4,-1.0,-1.0,7.9,1.4,17301
2020-09-04T00:00+00:00,66,4.1,-1.0,-1.0,13.7,6.0,17301
2020-09-05T00:00+00:00,66,7.0,0.7,-1.0,15.1,8.9,17301
2020-09-06T00:00+00:00,66,8.0,7.0,-1.0,10.9,8.1,17301
2020-09-07T00:00+00:00,66,4.7,0.6,-1.0,6.6,4.4,17301
2020-09-08T00:00+00:00,66,2.1,-1.0,-1.0,10.7,3.9,17301
2020-09-09T00:00+00:00,66,2.7,-1.0,-1.0,12.5,5.1,17301
2020-09-10T00:00+00:00,66,8.0,0.0,-1.0,13.3,8.8,17301
2020-09-11T00:00+00:00,66,7.0,-1.0,-1.0,12.4,7.6,17301
2020-09-12T00:00+00:00,66,5.7,-1.0,-1.0,12.7,7.4,17301
2020-09-13T00:00+00:00,66,6.9,-1.0,-1.0,14.2,8.2,17301
2020-09-14T00:00+00:00,66,5.5,-1.0,-1.0,15.0,8.1,17301
2020-09-15T00:00+00:00,66,6.9,-1.0,-1.0,15.3,8.9,17301
2020-09-16T00:00+00:00,66,6.8,-1.0,-1.0,14.0,8.6,17301
2020-09-17T00:00+00:00,66,5.7,0.0,-1.0,11.8,7.3,17301
2020-09-18T00:00+00:00,66,4.2,-1.0,-1.0,12.1,6.0,17301
2020-09-19T00:00+00:00,66,5.1,-1.0,-1.0,13.4,7.2,17301
2020-09-20T00:00+00:00,66,6.1,0.4,-1.0,12.6,7.6,17301
2020-09-21T00:00+00:00,66,4.3,0.2,-1.0,11.4,5.8,17301
2020-09-22T00:00+00:00,66,5.5,0.4,-1.0,10.4,6.9,17301
2020-09-23T00:00+00:00,66,5.8,1.8,-1.0,8.8,6.7,17301
2020-09-24T00:00+00:00,66,3.3,14.4,-1.0,9.1,4.7,17301
2020-09-25T00:00+00:00,66,4.1,22.4,-1.0,4.1,-2.4,17301
2020-09-26T00:00+00:00,66,-2.6,1.2,10.0,-1.2,-2.5,17301
2020-09-27T00:00+00:00,66,-7.5,0.9,1.0,-0.2,-5.5,17301
2020-09-28T00:00+00:00,66,-5.1,0.6,2.0,-0.2,-2.7,17301
2020-09-29T00:00+00:00,66,-3.6,0.3,-1.0,3.1,-1.9,17301
2020-09-30T00:00+00:00,66,0.7,-1.0,-1.0,6.9,2.1,17301
2020-10-01T00:00+00:00,66,-0.2,0.2,-1.0,8.4,2.2,17301
2020-10-02T00:00+00:00,66,4.3,21.2,-1.0,7.3,5.3,17301
2020-10-03T00:00+00:00,66,5.7,36.4,-1.0,7.3,3.8,17301
2020-10-04T00:00+00:00,66,-2.4,10.0,-1.0,2.6,-0.4,17301
2020-10-05T00:00+00:00,66,0.2,1.4,5.0,3.5,0.4,17301
2020-10-06T00:00+00:00,66,-2.0,1.5,1.0,5.1,0.0,17301
2020-10-07T00:00+00:00,66,0.3,0.0,-1.0,2.9,0.9,17301
2020-10-08T00:00+00:00,66,-3.4,-1.0,-1.0,4.8,-1.6,17301
2020-10-09T00:00+00:00,66,0.9,-1.0,-1.0,8.3,3.1,17301
2020-10-10T00:00+00:00,66,-1.2,7.0,-1.0,5.6,0.4,17301
2020-10-11T00:00+00:00,66,-1.5,8.0,10.0,-1.4,-3.3,17301
2020-10-12T00:00+00:00,66,-4.0,0.1,10.0,-2.0,-3.9,17301
2020-10-13T00:00+00:00,66,-6.0,-1.0,1.0,-1.6,-5.1,17301
2020-10-14T00:00+00:00,66,-9.1,-1.0,-1.0,-2.2,-7.5,17301
2020-10-15T00:00+00:00,66,-7.3,11.0,-1.0,-3.7,-5.6,17301
2020-10-16T00:00+00:00,66,-4.5,2.2,15.0,-1.3,-3.7,17301
2020-10-17T00:00+00:00,66,-1.8,0.0,4.0,0.7,-1.7,17301
2020-10-18T00:00+00:00,66,-3.4,-1.0,-1.0,0.2,-2.8,17301
2020-10-19T00:00+00:00,66,-7.7,-1.0,-1.0,0.9,-5.0,17301
2020-10-20T00:00+00:00,66,-4.8,-1.0,-1.0,4.7,-1.6,17301
2020-10-21T00:00+00:00,66,-1.3,-1.0,-1.0,6.3,0.8,17301
2020-10-22T00:00+00:00,66,0.0,0.0,-1.0,6.9,2.3,17301
2020-10-23T00:00+00:00,66,2.0,2.2,-1.0,6.6,3.5,17301
2020-10-24T00:00+00:00,66,2.2,0.2,-1.0,4.4,2.5,17301
2020-10-25T00:00+00:00,66,-2.0,0.0,-1.0,5.2,0.4,17301
2020-10-26T00:00+00:00,66,-0.2,48.9,-1.0,3.5,-0.2,17301
2020-10-27T00:00+00:00,66,-2.6,3.5,36.0,-1.0,-4.1,17301
2020-10-28T00:00+00:00,66,-7.0,-1.0,2.0,1.2,-4.6,17301
2020-10-29T00:00+00:00,66,-2.9,5.5,-1.0,0.5,-1.2,17301
2020-10-30T00:00+00:00,66,0.2,-1.0,-1.0,4.7,0.4,17301
2020-10-31T00:00+00:00,66,0.1,-1.0,-1.0,6.7,2.0,17301
2020-11-01T00:00+00:00,66,-0.4,0.0,-1.0,6.5,2.4,17301
2020-11-02T00:00+00:00,66,2.8,-1.0,-1.0,8.8,4.0,17301
2020-11-03T00:00+00:00,66,2.9,0.5,-1.0,7.9,4.6,17301
2020-11-04T00:00+00:00,66,1.3,-1.0,-1.0,3.6,0.9,17301
2020-11-05T00:00+00:00,66,-3.5,-1.0,-1.0,-0.5,-2.6,17301
2020-11-06T00:00+00:00,66,-3.6,-1.0,-1.0,3.9,-2.3,17301
2020-11-07T00:00+00:00,66,-1.9,-1.0,-1.0,6.6,1.1,17301
2020-11-08T00:00+00:00,66,-1.2,-1.0,-1.0,6.6,1.9,17301
2020-11-09T00:00+00:00,66,-1.4,-1.0,-1.0,5.8,1.3,17301
2020-11-10T00:00+00:00,66,-2.7,-1.0,-1.0,4.8,0.0,17301
2020-11-11T00:00+00:00,66,-4.7,-1.0,-1.0,3.2,-2.2,17301
2020-11-12T00:00+00:00,66,-4.7,-1.0,-1.0,2.4,-1.8,17301
2020-11-13T00:00+00:00,66,-4.5,-1.0,-1.0,2.5,-1.9,17301
2020-11-14T00:00+00:00,66,-3.1,-1.0,-1.0,3.8,-1.0,17301
2020-11-15T00:00+00:00,66,-3.1,2.5,-1.0,4.9,0.0,17301
2020-11-16T00:00+00:00,66,-3.1,0.5,4.0,0.6,-1.0,17301
2020-11-17T00:00+00:00,66,-7.3,-1.0,1.0,0.1,-4.8,17301
2020-11-18T00:00+00:00,66,-2.7,-1.0,-1.0,5.6,-0.1,17301
2020-11-19T00:00+00:00,66,-2.0,3.4,-1.0,5.6,1.3,17301
2020-11-20T00:00+00:00,66,-4.1,0.0,3.0,-2.4,-6.2,17301
2020-11-21T00:00+00:00,66,-14.0,-1.0,-1.0,-5.3,-11.6,17301
2020-11-22T00:00+00:00,66,-7.9,-1.0,-1.0,1.4,-5.2,17301
2020-11-23T00:00+00:00,66,-1.5,-1.0,-1.0,0.8,-2.4,17301
2020-11-24T00:00+00:00,66,-6.8,-1.0,-1.0,1.0,-3.5,17301
2020-11-25T00:00+00:00,66,-6.2,-1.0,-1.0,2.5,-1.9,17301
2020-11-26T00:00+00:00,66,-5.5,-1.0,-1.0,2.3,-1.4,17301
2020-11-27T00:00+00:00,66,-6.9,-1.0,-1.0,1.0,-3.0,17301
2020-11-28T00:00+00:00,66,-6.8,-1.0,-1.0,0.9,-2.6,17301
2020-11-29T00:00+00:00,66,-8.3,-1.0,-1.0,-2.0,-5.4,17301
2020-11-30T00:00+00:00,66,-10.7,-1.0,-1.0,-2.4,-6.5,17301
2020-12-01T00:00+00:00,66,,0.2,-1.0,-4.2,-6.8,17301
2020-12-02T00:00+00:00,66,,5.4,1.0,-5.6,-8.4,17301
2020-12-03T00:00+00:00,66,,0.0,6.0,-6.0,-9.4,17301
2020-12-04T00:00+00:00,66,,31.1,-1.0,-5.3,-9.0,17301
2020-12-05T00:00+00:00,66,,82.7,40.0,-1.7,-3.7,17301
2020-12-06T00:00+00:00,66,,32.2,75.0,0.2,-1.0,17301
2020-12-07T00:00+00:00,66,,8.9,40.0,-4.3,-7.7,17301
2020-12-08T00:00+00:00,66,,6.7,12.0,-4.5,-6.5,17301
2020-12-09T00:00+00:00,66,,11.9,12.0,-4.6,-6.0,17301
2020-12-10T00:00+00:00,66,,-1.0,12.0,-8.1,-12.0,17301
2020-12-11T00:00+00:00,66,,-1.0,-1.0,-6.9,-9.7,17301
2020-12-12T00:00+00:00,66,,2.9,-1.0,-5.2,-8.9,17301
2020-12-13T00:00+00:00,66,,1.5,6.0,-4.0,-7.3,17301
2020-12-14T00:00+00:00,66,,-1.0,4.0,-2.6,-8.1,17301
2020-12-15T00:00+00:00,66,,-1.0,-1.0,2.6,0.4,17301
2020-12-16T00:00+00:00,66,,-1.0,-1.0,0.2,-2.6,17301
2020-12-17T00:00+00:00,66,,-1.0,-1.0,-1.6,-4.7,17301
2020-12-18T00:00+00:00,66,,-1.0,-1.0,-1.7,-5.2,17301
2020-12-19T00:00+00:00,66,,-1.0,-1.0,-2.8,-5.7,17301
2020-12-20T00:00+00:00,66,,-1.0,-1.0,-1.2,-5.1,17301
2020-12-21T00:00+00:00,66,,3.8,-1.0,-1.4,-4.9,17301
2020-12-22T00:00+00:00,66,,-1.0,2.0,2.1,-1.7,17301
2020-12-23T00:00+00:00,66,,-1.0,-1.0,3.5,0.0,17301
2020-12-24T00:00+00:00,66,,6.7,-1.0,-0.4,-4.5,17301
2020-12-25T00:00+00:00,66,,0.9,5.0,-5.6,-7.7,17301
2020-12-26T00:00+00:00,66,,0.1,3.0,-11.9,-16.1,17301
2020-12-27T00:00+00:00,66,,-1.0,-1.0,-9.1,-15.5,17301
2020-12-28T00:00+00:00,66,,3.6,-1.0,-6.5,-9.3,17301
2020-12-29T00:00+00:00,66,,0.0,4.0,-8.7,-12.2,17301
2020-12-30T00:00+00:00,66,,-1.0,-1.0,-9.1,-11.6,17301
2020-12-31T00:00+00:00,66,,-1.0,-1.0,-9.7,-13.7,17301
2021-01-01T00:00+00:00,66,,1.0,-1.0,-6.6,-11.3,17301
2021-01-02T00:00+00:00,66,,6.3,1.0,-2.7,-5.2,17301
2021-01-03T00:00+00:00,66,,0.1,14.0,-4.6,-7.7,17301
2021-01-04T00:00+00:00,66,,0.0,-1.0,-7.6,-11.1,17301
2021-01-05T00:00+00:00,66,,3.7,-1.0,-8.9,-11.6,17301
2021-01-06T00:00+00:00,66,,0.0,6.0,-10.1,-13.5,17301
2021-01-07T00:00+00:00,66,,-1.0,-1.0,-11.4,-15.0,17301
2021-01-08T00:00+00:00,66,,-1.0,-1.0,-13.9,-17.0,17301
2021-01-09T00:00+00:00,66,,-1.0,-1.0,-12.2,-16.5,17301
2021-01-10T00:00+00:00,66,,-1.0,-1.0,-11.7,-15.8,17301
2021-01-11T00:00+00:00,66,,-1.0,-1.0,-11.2,-15.7,17301
2021-01-12T00:00+00:00,66,,6.0,-1.0,-6.7,-11.5,17301
2021-01-13T00:00+00:00,66,,29.7,9.0,-6.1,-7.4,17301
2021-01-14T00:00+00:00,66,,13.1,35.0,-5.9,-8.1,17301
2021-01-15T00:00+00:00,66,,4.7,15.0,-8.3,-10.2,17301
2021-01-16T00:00+00:00,66,,0.6,12.0,-12.8,-16.1,17301
2021-01-17T00:00+00:00,66,,6.0,2.0,-10.2,-14.2,17301
2021-01-18T00:00+00:00,66,,0.0,6.0,-9.4,-12.4,17301
2021-01-19T00:00+00:00,66,,-1.0,-1.0,-6.5,-13.7,17301
2021-01-20T00:00+00:00,66,,-1.0,-1.0,-4.5,-8.4,17301
2021-01-21T00:00+00:00,66,,0.1,-1.0,-4.0,-9.0,17301
2021-01-22T00:00+00:00,66,,5.1,1.0,-1.6,-4.9,17301
2021-01-23T00:00+00:00,66,,0.2,4.0,-4.6,-9.2,17301
2021-01-24T00:00+00:00,66,,-1.0,1.0,-9.9,-13.2,17301
2021-01-25T00:00+00:00,66,,1.5,-1.0,-10.8,-15.3,17301
2021-01-26T00:00+00:00,66,,2.5,5.0,-10.4,-11.7,17301
2021-01-27T00:00+00:00,66,,6.7,3.0,-10.9,-14.7,17301
2021-01-28T00:00+00:00,66,,23.6,13.0,-3.7,-7.7,17301
2021-01-29T00:00+00:00,66,,7.5,35.0,-1.1,-3.3,17301
2021-01-30T00:00+00:00,66,,5.2,10.0,-3.2,-6.8,17301
2021-01-31T00:00+00:00,66,,0.0,6.0,-2.0,-4.7,17301
2021-02-01T00:00+00:00,66,,0.2,-1.0,-2.6,-7.4,17301
2021-02-02T00:00+00:00,66,,0.0,1.0,-0.4,-4.1,17301
2021-02-03T00:00+00:00,66,,0.0,-1.0,1.0,-1.5,17301
2021-02-04T00:00+00:00,66,,-1.0,-1.0,-0.4,-4.1,17301
2021-02-05T00:00+00:00,66,,-1.0,-1.0,1.4,-3.2,17301
2021-02-06T00:00+00:00,66,,2.4,-1.0,1.7,-1.7,17301
2021-02-07T00:00+00:00,66,,7.9,4.0,2.3,-1.1,17301
2021-02-08T00:00+00:00,66,,0.0,15.0,-5.2,-10.0,17301
2021-02-09T00:00+00:00,66,,0.2,-1.0,-5.1,-10.3,17301
2021-02-10T00:00+00:00,66,,5.0,1.0,-3.9,-7.9,17301
2021-02-11T00:00+00:00,66,,0.0,15.0,-8.5,-13.3,17301
2021-02-12T00:00+00:00,66,,0.0,-1.0,-12.4,-18.9,17301
2021-02-13T00:00+00:00,66,,-1.0,-1.0,-16.1,-20.3,17301
2021-02-14T00:00+00:00,66,,-1.0,-1.0,-14.0,-19.8,17301
2021-02-15T00:00+00:00,66,,2.6,-1.0,-7.9,-16.9,17301
2021-02-16T00:00+00:00,66,,2.0,6.0,0.2,-4.4,17301
2021-02-17T00:00+00:00,66,,0.0,5.0,-1.1,-4.4,17301
2021-02-18T00:00+00:00,66,,-1.0,-1.0,-0.2,-6.1,17301
2021-02-19T00:00+00:00,66,,-1.0,-1.0,1.0,-3.7,17301
2021-02-20T00:00+00:00,66,,-1.0,-1.0,2.3,-3.2,17301
2021-02-21T00:00+00:00,66,,-1.0,-1.0,3.8,-2.2,17301
2021-02-22T00:00+00:00,66,,-1.0,-1.0,2.4,-2.9,17301
2021-02-23T00:00+00:00,66,,-1.0,-1.0,4.2,-0.8,17301
2021-02-24T00:00+00:00,66,,-1.0,-1.0,4.5,0.0,17301
2021-02-25T00:00+00:00,66,,-1.0,-1.0,4.6,-0.8,17301
2021-02-26T00:00+00:00,66,-2.3,-1.0,-1.0,3.3,-1.8,17301
2021-02-27T00:00+00:00,66,,0.0,-1.0,-0.4,-3.2,17301
2021-02-28T00:00+00:00,66,,-1.0,-1.0,-0.9,-8.3,17301
2021-03-01T00:00+00:00,66,-5.7,-1.0,-1.0,1.0,-5.1,17301
2021-03-02T00:00+00:00,66,-4.9,-1.0,-1.0,2.1,-3.6,17301
2021-03-03T00:00+00:00,66,-5.0,-1.0,-1.0,1.1,-4.1,17301
2021-03-04T00:00+00:00,66,,2.1,-1.0,1.3,-3.1,17301
2021-03-05T00:00+00:00,66,,1.1,6.0,-1.9,-4.4,17301
2021-03-06T00:00+00:00,66,,-1.0,5.0,-6.5,-12.7,17301
2021-03-07T00:00+00:00,66,,0.0,-1.0,-4.0,-10.0,17301
2021-03-08T00:00+00:00,66,,0.0,-1.0,-3.0,-7.1,17301
2021-03-09T00:00+00:00,66,,0.4,-1.0,-4.3,-9.4,17301
2021-03-10T00:00+00:00,66,,0.4,1.0,-4.6,-9.3,17301
2021-03-11T00:00+00:00,66,,4.3,1.0,0.4,-7.9,17301
2021-03-12T00:00+00:00,66,,-1.0,10.0,-1.6,-6.4,17301
2021-03-13T00:00+00:00,66,,4.0,-1.0,-1.3,-7.3,17301
2021-03-14T00:00+00:00,66,,4.4,10.0,-4.9,-7.6,17301
2021-03-15T00:00+00:00,66,,6.4,5.0,-5.7,-8.0,17301
2021-03-16T00:00+00:00,66,,2.8,4.0,-6.9,-8.4,17301
2021-03-17T00:00+00:00,66,,2.4,5.0,-6.3,-9.2,17301
2021-03-18T00:00+00:00,66,,0.0,6.0,-7.5,-10.7,17301
2021-03-19T00:00+00:00,66,,0.4,-1.0,-9.9,-16.0,17301
2021-03-20T00:00+00:00,66,,0.3,2.0,-9.6,-13.5,17301
2021-03-21T00:00+00:00,66,,2.3,2.0,-10.3,-16.0,17301
2021-03-22T00:00+00:00,66,,0.2,5.0,-5.5,-8.1,17301
2021-03-23T00:00+00:00,66,,-1.0,1.0,-5.7,-11.7,17301
2021-03-24T00:00+00:00,66,,-1.0,-1.0,-1.2,-7.7,17301
2021-03-25T00:00+00:00,66,-5.8,-1.0,-1.0,0.5,-5.4,17301
2021-03-26T00:00+00:00,66,-5.5,-1.0,-1.0,1.4,-4.8,17301
2021-03-27T00:00+00:00,66,-4.5,-1.0,-1.0,1.5,-3.3,17301
2021-03-28T00:00+00:00,66,-6.9,-1.0,-1.0,-0.7,-6.5,17301
2021-03-29T00:00+00:00,66,-5.2,-1.0,-1.0,3.4,-2.6,17301
2021-03-30T00:00+00:00,66,-2.6,-1.0,-1.0,6.1,0.5,17301
2021-03-31T00:00+00:00,66,-2.7,-1.0,-1.0,6.1,0.6,17301
2021-04-01T00:00+00:00,66,-2.5,0.0,-1.0,5.5,0.5,17301
2021-04-02T00:00+00:00,66,-0.5,0.0,-1.0,5.8,1.2,17301
2021-04-03T00:00+00:00,66,-3.9,-1.0,-1.0,0.1,-4.4,17301
2021-04-04T00:00+00:00,66,-8.4,-1.0,-1.0,-2.9,-8.5,17301
2021-04-05T00:00+00:00,66,-8.3,1.3,-1.0,0.6,-6.2,17301
2021-04-06T00:00+00:00,66,-11.3,0.5,2.0,-4.0,-11.6,17301
2021-04-07T00:00+00:00,66,-11.6,2.0,2.0,-10.3,-12.2,17301
2021-04-08T00:00+00:00,66,-10.3,0.0,4.0,-5.4,-10.4,17301
2021-04-09T00:00+00:00,66,-9.9,-1.0,-1.0,-0.9,-7.8,17301
2021-04-10T00:00+00:00,66,-6.3,-1.0,-1.0,-0.4,-4.6,17301
2021-04-11T00:00+00:00,66,-1.8,-1.0,-1.0,2.2,-1.2,17301
2021-04-12T00:00+00:00,66,-3.0,11.2,-1.0,-2.2,-6.8,17301
2021-04-13T00:00+00:00,66,-8.5,0.2,13.0,-6.5,-8.9,17301
2021-04-14T00:00+00:00,66,-12.1,0.4,1.0,-7.7,-12.8,17301
2021-04-15T00:00+00:00,66,-10.5,0.5,1.0,-6.0,-10.1,17301
2021-04-16T00:00+00:00,66,-14.5,-1.0,1.0,-6.6,-12.9,17301
2021-04-17T00:00+00:00,66,-12.8,0.2,-1.0,-3.9,-10.9,17301
2021-04-18T00:00+00:00,66,-5.0,0.1,1.0,-0.7,-5.5,17301
2021-04-19T00:00+00:00,66,-4.4,0.5,1.0,-0.9,-4.7,17301
2021-04-20T00:00+00:00,66,-3.8,0.2,1.0,1.1,-3.6,17301
2021-04-21T00:00+00:00,66,-6.7,-1.0,1.0,0.5,-4.8,17301
2021-04-22T00:00+00:00,66,-4.6,0.1,-1.0,2.4,-2.9,17301
2021-04-23T00:00+00:00,66,-5.9,-1.0,-1.0,1.4,-4.4,17301
2021-04-24T00:00+00:00,66,-6.5,-1.0,-1.0,2.9,-3.8,17301
2021-04-25T00:00+00:00,66,-2.5,-1.0,-1.0,4.5,-0.9,17301
2021-04-26T00:00+00:00,66,-2.2,0.6,-1.0,3.3,-0.8,17301
2021-04-27T00:00+00:00,66,-2.9,-1.0,-1.0,3.5,-1.6,17301
2021-04-28T00:00+00:00,66,-2.7,0.0,-1.0,3.7,-1.0,17301
2021-04-29T00:00+00:00,66,1.1,3.8,-1.0,5.1,1.8,17301
2021-04-30T00:00+00:00,66,-0.5,0.0,1.0,4.6,0.0,17301
2021-05-01T00:00+00:00,66,1.1,5.8,-1.0,5.3,1.9,17301
2021-05-02T00:00+00:00,66,-1.4,1.1,1.0,2.0,-1.3,17301
2021-05-03T00:00+00:00,66,-4.0,0.0,2.0,1.1,-4.3,17301
2021-05-04T00:00+00:00,66,-4.2,-1.0,-1.0,2.8,-3.0,17301
2021-05-05T00:00+00:00,66,-1.1,3.6,-1.0,3.7,-0.8,17301
2021-05-06T00:00+00:00,66,-5.0,1.5,2.0,1.2,-4.5,17301
2021-05-07T00:00+00:00,66,0.4,2.3,1.0,3.4,0.2,17301
2021-05-08T00:00+00:00,66,-7.0,-1.0,2.0,2.5,-5.9,17301
2021-05-09T00:00+00:00,66,2.2,-1.0,-1.0,9.5,3.8,17301
